ID,price_usd,surface_total,expenses
7046,88000.0,23,0.0
6258,136000.0,78,0.0
10488,95000.0,60,0.0
10271,340000.0,160,6000.0
9030,79000.0,28,0.0
6630,160000.0,79,0.0
1754,180000.0,50,4500.0
5247,230000.0,161,0.0
9382,395000.0,250,0.0
211,299000.0,103,0.0
2484,168000.0,36,1400.0
6521,120000.0,43,2600.0
4384,230000.0,67,0.0
1505,315000.0,109,6800.0
7446,75000.0,25,0.0
533,155000.0,45,2900.0
1097,130000.0,51,2232.0
3506,125000.0,38,0.0
6027,355000.0,270,0.0
7328,109000.0,60,0.0
2127,1250000.0,236,0.0
3274,570000.0,350,0.0
5766,328500.0,114,4200.0
8749,138000.0,48,0.0
5151,1200000.0,200,15000.0
904,310000.0,79,0.0
588,220000.0,71,0.0
9179,195250.0,71,0.0
7745,300000.0,105,0.0
5465,90000.0,43,0.0
5945,69000.0,50,0.0
1713,438000.0,110,6200.0
6868,756000.0,210,0.0
9998,235000.0,278,0.0
3753,178187.0,51,0.0
350,158000.0,52,0.0
8730,125000.0,54,2000.0
555,85000.0,36,0.0
3642,1065000.0,215,0.0
245,289000.0,286,0.0
1346,1200000.0,230,0.0
10007,320000.0,795,0.0
9835,157600.0,67,0.0
3349,57500.0,32,0.0
10339,112000.0,38,2500.0
7259,98000.0,64,4500.0
5676,345000.0,153,14000.0
5474,82000.0,35,0.0
9145,350000.0,180,0.0
1166,690000.0,454,0.0
7701,140000.0,76,3900.0
4979,680000.0,405,0.0
4789,315000.0,99,0.0
1940,153000.0,36,0.0
9781,645000.0,351,0.0
10538,125000.0,57,0.0
7248,95568.0,39,900.0
4351,110000.0,33,0.0
7824,120000.0,53,0.0
5716,125000.0,70,0.0
10441,98000.0,43,0.0
465,595000.0,236,0.0
5420,87000.0,38,0.0
2433,190000.0,66,0.0
796,380000.0,128,0.0
6762,340000.0,70,0.0
3540,490000.0,201,0.0
1242,147000.0,54,0.0
6340,134000.0,65,0.0
9468,598500.0,290,0.0
10318,200000.0,56,0.0
6528,11111111.0,78,0.0
7135,91000.0,42,0.0
5503,111000.0,55,0.0
6642,230429.0,115,0.0
266,130000.0,55,2500.0
3421,159000.0,87,3000.0
7131,75000.0,33,0.0
6789,1700000.0,280,15000.0
7030,123000.0,52,0.0
309,320000.0,86,0.0
2987,83000.0,50,1900.0
4843,229000.0,90,1412.0
924,347000.0,94,0.0
8336,180000.0,56,2200.0
10492,155000.0,130,0.0
4489,780000.0,270,0.0
2472,193800.0,65,0.0
6717,430000.0,152,0.0
7187,60000.0,29,0.0
2386,225000.0,90,0.0
7283,84000.0,39,2600.0
4089,355000.0,137,0.0
5932,73000.0,35,0.0
9880,73000.0,56,0.0
9123,195000.0,90,0.0
126,240000.0,141,0.0
4478,275000.0,64,0.0
8084,124000.0,47,0.0
8583,170000.0,67,1700.0
584,1059000.0,248,0.0
2969,890000.0,340,14000.0
1341,650000.0,210,17000.0
7602,84999.0,33,0.0
765,257000.0,87,4500.0
7791,345000.0,132,5000.0
6524,95900.0,44,1500.0
10443,138000.0,77,0.0
1306,285000.0,97,0.0
6653,310000.0,153,0.0
489,335000.0,98,5500.0
5492,120000.0,45,4200.0
893,495000.0,146,0.0
3728,750000.0,270,0.0
1163,168000.0,111,0.0
8124,320000.0,145,0.0
9742,55000.0,50,0.0
9665,120000.0,74,0.0
6434,134900.0,48,0.0
7171,109000.0,67,0.0
7723,102500.0,41,0.0
431,112900.0,39,0.0
566,1450000.0,466,17000.0
7223,85000.0,59,2300.0
8282,110000.0,40,0.0
8460,99999.0,40,0.0
8410,246000.0,100,0.0
10044,130000.0,70,2100.0
3806,285000.0,100,0.0
7626,285000.0,155,0.0
794,400000.0,165,0.0
33,285000.0,142,0.0
9355,82000.0,30,0.0
5750,235000.0,126,0.0
28,82000.0,35,1000.0
2796,220000.0,75,2700.0
2950,168000.0,36,1897.0
7302,140000.0,67,2200.0
2121,1169000.0,286,0.0
3916,99000.0,31,0.0
7713,280000.0,124,0.0
5694,91000.0,35,0.0
7091,120000.0,42,0.0
8913,145000.0,47,0.0
400,2574457.0,412,0.0
8698,249900.0,75,0.0
5159,650000.0,128,0.0
1358,890000.0,175,0.0
9051,150000.0,51,2700.0
1426,104000.0,36,0.0
3442,340000.0,91,0.0
7944,215000.0,66,0.0
6872,280000.0,64,7500.0
2151,630000.0,142,0.0
363,260000.0,77,0.0
5173,320000.0,47,0.0
5235,250000.0,150,3000.0
2343,225000.0,77,0.0
7600,265000.0,117,0.0
5986,374500.0,200,0.0
5796,102000.0,33,0.0
1343,120000.0,25,2500.0
9409,960000.0,400,0.0
3591,870000.0,460,0.0
4286,650000.0,137,0.0
4871,630000.0,187,11000.0
6155,77000.0,36,0.0
1264,130000.0,63,3000.0
6932,1250000.0,275,0.0
2825,220000.0,85,0.0
3629,360000.0,130,0.0
5059,1800000.0,240,18000.0
3644,390000.0,120,0.0
9535,110000.0,56,0.0
8466,115000.0,43,0.0
1419,200000.0,69,0.0
8137,125000.0,46,1800.0
1936,80000.0,22,2416.0
432,172000.0,53,0.0
9373,150000.0,62,0.0
6108,535000.0,183,0.0
1499,490000.0,100,0.0
899,250000.0,112,0.0
5321,125000.0,64,0.0
10060,145000.0,71,2400.0
23,123500.0,68,0.0
8426,195000.0,100,2500.0
6097,124702.0,52,2200.0
7684,175000.0,49,3369.0
3498,560000.0,165,0.0
4670,780000.0,170,0.0
8712,165000.0,81,0.0
757,220000.0,65,2500.0
2974,510000.0,119,10000.0
5116,1550000.0,193,0.0
9058,198041.0,79,0.0
10109,78000.0,37,1000.0
6063,249000.0,75,0.0
223,990000.0,700,0.0
927,514000.0,136,0.0
3745,315000.0,98,0.0
234,124600.0,50,0.0
5327,147000.0,103,0.0
9162,82000.0,40,0.0
281,180100.0,71,0.0
1673,320000.0,105,0.0
10526,67000.0,42,0.0
142,75000.0,27,0.0
4732,875000.0,185,0.0
2808,105000.0,29,0.0
9590,145000.0,65,0.0
8377,92000.0,37,0.0
3359,570000.0,450,0.0
813,549000.0,220,0.0
8178,126000.0,44,0.0
2364,165000.0,58,2500.0
2383,308000.0,79,2500.0
5025,648000.0,110,0.0
9417,469000.0,210,0.0
3252,260000.0,120,4400.0
4643,235000.0,52,4500.0
1694,175000.0,78,2500.0
17,139598.0,54,0.0
7162,85000.0,50,0.0
6767,270000.0,100,0.0
9406,275000.0,106,3500.0
6389,85000.0,36,820.0
4768,355000.0,93,0.0
8421,115000.0,32,1541.0
3511,1200000.0,164,0.0
6233,89000.0,42,0.0
2171,95000.0,42,1600.0
5432,235000.0,186,0.0
8136,285000.0,115,6500.0
9847,179000.0,112,0.0
4730,270000.0,80,0.0
8044,117000.0,39,0.0
5879,55000.0,30,0.0
1647,1250000.0,167,0.0
3383,115000.0,61,0.0
4656,540000.0,136,6650.0
9075,131580.0,64,0.0
7096,680000.0,582,0.0
503,585000.0,142,0.0
10295,140000.0,46,0.0
2263,2100000.0,500,0.0
10078,114000.0,39,0.0
393,178000.0,53,2000.0
1759,144000.0,45,3200.0
3934,159000.0,55,0.0
8382,169000.0,70,0.0
6952,350000.0,145,0.0
7794,93000.0,32,1300.0
703,120000.0,44,3800.0
79,90000.0,51,0.0
2494,160000.0,55,1300.0
7963,138000.0,85,0.0
7628,350000.0,120,0.0
5677,195000.0,87,7500.0
2981,135000.0,46,1500.0
7589,165000.0,58,0.0
2118,520000.0,141,0.0
8807,105000.0,36,1800.0
5715,170000.0,83,0.0
1083,151000.0,38,0.0
375,150000.0,45,2000.0
5928,100000.0,60,0.0
5074,470000.0,66,0.0
4941,160000.0,81,0.0
6482,155000.0,52,0.0
5980,245000.0,171,0.0
2835,295000.0,59,0.0
430,183000.0,72,0.0
136,85000.0,36,0.0
2536,490000.0,145,0.0
9107,145860.0,70,0.0
3958,122000.0,48,0.0
5773,145000.0,76,3200.0
10367,156000.0,49,1900.0
9205,95000.0,49,1600.0
1,270000.0,169,3569.0
889,580000.0,114,0.0
8290,370000.0,180,0.0
4386,228000.0,82,0.0
7430,87500.0,46,0.0
3231,130000.0,50,0.0
6810,1500000.0,580,0.0
6887,490000.0,110,0.0
9720,65000.0,100,0.0
4180,352000.0,200,0.0
1315,620000.0,230,0.0
6706,390000.0,110,0.0
1871,585000.0,163,0.0
1853,148000.0,49,0.0
9843,97000.0,44,0.0
2088,275000.0,84,0.0
3785,498000.0,150,17000.0
2428,1670000.0,400,26000.0
10039,55000.0,31,0.0
1614,99900.0,35,1200.0
6192,255000.0,120,0.0
4811,160000.0,57,0.0
2555,1150000.0,221,0.0
2958,290000.0,91,6700.0
8501,88000.0,35,0.0
577,411950.0,107,0.0
6129,114000.0,48,450.0
458,470000.0,110,10000.0
2188,165000.0,53,0.0
3648,209000.0,90,0.0
8429,260000.0,100,6800.0
8031,305000.0,180,0.0
1860,460000.0,140,0.0
120,159000.0,82,0.0
2583,1600000.0,308,0.0
10487,83000.0,42,0.0
2096,135000.0,38,0.0
1781,575000.0,119,0.0
4009,490000.0,164,0.0
2130,380000.0,56,0.0
7466,49000.0,19,0.0
4683,750000.0,180,21000.0
5975,75000.0,37,0.0
317,99905.0,33,0.0
4796,97000.0,40,0.0
4238,157000.0,53,0.0
1937,138400.0,36,0.0
8498,320000.0,100,0.0
5758,86900.0,305,0.0
1868,220000.0,51,0.0
9390,135000.0,47,0.0
2766,155000.0,50,0.0
6966,900000.0,240,0.0
8669,230000.0,87,0.0
4552,375000.0,78,5400.0
1650,730000.0,180,0.0
3402,115000.0,37,2552.0
4897,64849.99999999999,36,0.0
6174,216000.0,153,0.0
3379,128000.0,49,0.0
8880,175000.0,80,0.0
4546,460000.0,91,7500.0
5228,92000.0,33,0.0
1349,1900000.0,300,13000.0
8702,167000.0,62,0.0
7510,291931.0,149,0.0
2111,135000.0,50,0.0
3024,124999.0,50,0.0
8684,450000.0,180,0.0
3954,255000.0,89,0.0
3773,270000.0,122,0.0
9077,93500.0,36,0.0
9374,365000.0,195,0.0
10255,177000.0,50,0.0
5413,155000.0,87,0.0
7676,140000.0,52,2100.0
1384,140000.0,44,0.0
332,220000.0,70,0.0
2168,695000.0,202,8500.0
6580,115000.0,47,0.0
9324,115000.0,40,0.0
4803,460001.0,200,0.0
1823,149900.0,44,2200.0
4846,320000.0,91,5300.0
1370,1950000.0,351,0.0
9883,280000.0,44,0.0
9954,168000.0,40,0.0
4902,165000.0,65,0.0
8309,140000.0,61,0.0
2077,485000.0,182,0.0
78,91500.0,36,0.0
4535,320000.0,215,0.0
6720,365000.0,118,0.0
812,520000.0,174,11500.0
2724,115000.0,40,0.0
5066,1522000.0,129,0.0
9011,275000.0,92,0.0
6371,82000.0,43,2120.0
636,720000.0,281,0.0
6201,112000.0,60,0.0
5801,350000.0,125,0.0
8360,99000.0,40,0.0
1889,191000.0,64,0.0
9993,120000.0,60,0.0
10542,545000.0,195,0.0
7525,105999.0,40,0.0
4440,350000.0,69,17000.0
7482,99000.0,27,0.0
2221,120000.0,33,2000.0
5333,176000.0,90,0.0
6410,460000.0,175,0.0
6898,115000.0,66,0.0
239,121775.0,62,0.0
1450,147000.0,54,0.0
4945,191000.0,100,0.0
10187,291314.0,90,0.0
3476,1500000.0,330,0.0
8991,66000.0,26,0.0
5408,186000.0,84,0.0
5351,150000.0,58,0.0
9924,835000.0,560,0.0
5684,135000.0,72,0.0
2980,349000.0,117,9000.0
1199,115000.0,62,2000.0
4824,750000.0,509,0.0
163,96000.0,36,1250.0
8401,395000.0,237,0.0
6501,142000.0,75,0.0
2686,460000.0,82,1.0
7640,128400.0,36,0.0
5395,120000.0,87,4500.0
4000,110000.0,41,0.0
7688,389000.0,180,0.0
1019,255000.0,100,6000.0
7924,155000.0,58,3500.0
4631,380000.0,113,0.0
6579,130000.0,80,0.0
4387,530000.0,148,5900.0
4143,298000.0,75,4600.0
1283,114800.0,66,0.0
8970,130000.0,53,900.0
6852,880000.0,260,0.0
875,120000.0,46,0.0
7639,118000.0,38,1200.0
2994,120000.0,41,0.0
5189,890001.0,175,0.0
9434,105000.0,40,0.0
3471,285000.0,100,0.0
10354,380000.0,187,0.0
320,160000.0,45,0.0
2201,470000.0,78,0.0
7487,149000.0,74,5200.0
4423,235000.0,106,0.0
2105,1800000.0,410,38000.0
10045,85000.0,44,1370.0
9724,305000.0,422,0.0
2563,1900000.0,350,0.0
10432,228000.0,74,0.0
5239,122000.0,60,0.0
7558,259000.0,140,0.0
376,169000.0,68,0.0
4632,233000.0,64,3600.0
781,1600000.0,290,0.0
1339,1650000.0,313,27000.0
525,113150.0,37,0.0
1817,550000.0,213,0.0
7895,145000.0,70,2000.0
5343,248000.0,101,3800.0
530,129900.0,40,0.0
5087,550000.0,81,7600.0
863,145000.0,42,0.0
6429,79000.0,40,0.0
2577,148000.0,54,0.0
5093,2500000.0,296,0.0
4037,125000.0,40,0.0
6188,125000.0,45,0.0
10384,115000.0,44,0.0
5242,180000.0,123,0.0
1894,620000.0,277,0.0
7872,132000.0,49,2500.0
8735,129000.0,49,0.0
9653,162000.0,42,0.0
6113,275000.0,115,5000.0
10222,300000.0,90,4000.0
906,159000.0,55,2950.0
10049,70000.0,35,0.0
6348,100000.0,42,0.0
2445,350000.0,72,0.0
101,390000.0,200,2000.0
4786,230000.0,72,0.0
9930,89900.0,30,0.0
9791,70000.0,29,1700.0
2509,1200001.0,320,0.0
6312,340000.0,130,0.0
7494,95000.0,40,3500.0
3909,598000.0,309,5600.0
9134,95000.0,82,0.0
3188,145000.0,73,0.0
3646,390000.0,120,0.0
830,156000.0,70,0.0
9071,134640.0,64,0.0
9660,253000.0,85,0.0
6249,148000.0,78,0.0
4395,365000.0,170,4700.0
10396,225000.0,71,0.0
3678,530000.0,200,0.0
6285,420000.0,238,0.0
10353,415000.0,135,0.0
3209,95449.0,30,0.0
8395,187000.0,74,0.0
8118,180000.0,52,0.0
1663,380000.0,168,0.0
9441,139000.0,58,0.0
3880,1050000.0,206,0.0
7309,88500.0,44,0.0
5566,210000.0,71,0.0
3593,330000.0,122,0.0
5019,85500.0,37,0.0
4243,240000.0,90,0.0
3627,450000.0,196,0.0
477,105400.0,32,0.0
6502,5043.0,64,0.0
6696,158891.0,39,0.0
8482,690000.0,225,0.0
2376,350000.0,145,5000.0
1989,860000.0,243,0.0
7631,153000.0,67,0.0
8191,120000.0,40,2000.0
1900,720000.0,197,0.0
6798,1470000.0,407,0.0
2144,385000.0,90,0.0
3011,140000.0,50,1300.0
5939,282000.0,134,0.0
7000,225000.0,147,0.0
985,160000.0,53,716.0
4541,135000.0,35,2200.0
1732,730000.0,206,0.0
5350,165000.0,100,0.0
9039,190880.0,96,0.0
5477,89000.0,40,0.0
4288,255000.0,82,0.0
7383,75000.0,25,0.0
580,153500.0,47,0.0
1383,219000.0,83,0.0
10154,102000.0,83,1500.0
5184,595000.0,118,7000.0
9467,680000.0,545,0.0
6955,525000.0,183,0.0
3077,147000.0,69,3300.0
4852,355000.0,100,0.0
10348,148000.0,34,0.0
4391,80000.0,30,1000.0
3241,89500.0,34,0.0
9544,260000.0,276,0.0
8519,280000.0,122,0.0
8386,228000.0,87,0.0
7812,163578.0,50,0.0
8965,899000.0,280,0.0
2047,330000.0,88,9600.0
1476,350000.0,85,5000.0
133,169000.0,69,0.0
3819,302000.0,104,0.0
2315,110000.0,44,2100.0
7469,220000.0,112,0.0
4136,462000.0,163,0.0
5721,320000.0,322,0.0
8708,289000.0,76,0.0
7321,195000.0,115,0.0
6636,132000.0,96,0.0
8132,135000.0,55,0.0
513,145000.0,45,0.0
1568,825000.0,196,0.0
1869,139000.0,69,0.0
5962,145000.0,88,0.0
1169,154000.0,113,0.0
2982,185000.0,61,0.0
9054,65000.0,22,0.0
9232,155000.0,77,0.0
4301,90000.0,30,0.0
7908,295000.0,173,7000.0
6936,63000.0,24,0.0
2699,1200000.0,325,0.0
6837,1200000.0,255,18200.0
7352,115000.0,34,0.0
9632,375000.0,100,0.0
9141,190000.0,179,0.0
7304,169000.0,88,0.0
3727,99000.0,27,0.0
6009,78822.0,36,0.0
1700,369000.0,93,8000.0
6274,95000.0,31,0.0
3284,115000.0,58,0.0
7664,245000.0,115,0.0
20,84000.0,28,1250.0
817,1250000.0,549,1.0
3762,480000.0,170,0.0
10377,110000.0,42,2000.0
47,290000.0,200,0.0
3904,575000.0,196,0.0
2642,190000.0,57,0.0
3215,200000.0,100,0.0
3216,129000.0,63,0.0
7417,187000.0,109,0.0
2734,97000.0,23,0.0
275,115000.0,54,0.0
10032,85000.0,42,1542.0
113,89300.0,28,0.0
5736,83000.0,38,0.0
2028,680000.0,230,9000.0
7428,98000.0,31,0.0
4153,220000.0,60,0.0
1147,1650000.0,390,31500.0
1712,155000.0,43,5873.0
7667,139000.0,41,2014.0
6231,565000.0,455,0.0
7266,55000.0,28,2370.0
7342,129000.0,65,0.0
1102,220000.0,56,0.0
130,112000.0,60,0.0
2848,360000.0,98,1200.0
10408,124000.0,45,0.0
1270,115000.0,69,2000.0
3461,284000.0,96,0.0
6492,160000.0,64,3000.0
7184,80000.0,28,0.0
10498,360000.0,200,0.0
6905,250000.0,167,0.0
3804,475000.0,146,0.0
2617,259000.0,110,0.0
7100,890000.0,175,0.0
8283,150000.0,56,0.0
7093,110000.0,31,2400.0
621,194500.0,56,0.0
6076,120000.0,47,0.0
10082,265000.0,315,0.0
8637,340000.0,188,0.0
4417,70000.0,20,2000.0
3599,555000.0,261,0.0
7968,212000.0,97,5500.0
7319,65000.0,28,1200.0
5423,90000.0,44,1324.0
4383,85000.0,28,0.0
7582,109000.0,51,0.0
4108,700000.0,140,0.0
10431,124000.0,65,0.0
8287,183000.0,55,0.0
8575,135000.0,46,0.0
10204,198000.0,65,9000.0
9427,118000.0,74,0.0
7384,270000.0,123,0.0
2459,175000.0,47,0.0
3936,235000.0,80,0.0
8051,159000.0,63,0.0
2081,178000.0,74,0.0
3481,750000.0,224,0.0
9691,160000.0,77,1100.0
9163,92900.0,47,0.0
6728,250000.0,96,7000.0
3009,363000.0,180,2000.0
4144,420000.0,130,0.0
1641,133980.0,45,0.0
9084,217000.0,67,0.0
260,230000.0,57,0.0
5532,139000.0,78,0.0
9288,155000.0,60,0.0
9999,75000.0,53,0.0
2992,119500.0,51,2300.0
5713,95000.0,52,0.0
5608,139000.0,79,0.0
1772,450000.0,75,0.0
9184,142287.0,75,0.0
7337,400000.0,164,0.0
6474,103900.0,50,0.0
3988,570000.0,190,0.0
7440,99000.0,42,0.0
8474,195000.0,68,0.0
3245,165000.0,133,0.0
334,165000.0,58,0.0
7221,250000.0,74,0.0
4012,460000.0,196,0.0
2463,495000.0,166,0.0
9087,125000.0,39,0.0
5419,165000.0,83,3800.0
9259,97078.0,45,0.0
4744,348000.0,97,6200.0
1553,180000.0,43,0.0
2942,115000.0,38,2800.0
6991,810000.0,250,0.0
8079,250000.0,92,0.0
1514,750000.0,240,0.0
5872,115000.0,49,2000.0
8206,390000.0,155,0.0
1336,940000.0,295,20000.0
2778,1054500.0,175,0.0
382,259900.0,132,0.0
6234,67000.0,36,0.0
519,420000.0,120,0.0
9909,165000.0,56,0.0
10365,130000.0,40,0.0
159,270000.0,130,3200.0
5195,1600000.0,214,0.0
3251,100000.0,44,0.0
9622,129000.0,41,0.0
6821,320000.0,94,0.0
9935,280000.0,105,2100.0
4375,630000.0,211,0.0
2537,490000.0,145,0.0
2303,99500.0,45,0.0
9494,268000.0,178,0.0
7879,125000.0,59,0.0
1979,1550000.0,330,0.0
2162,155000.0,41,0.0
5179,560000.0,81,0.0
433,134800.0,47,0.0
6033,385000.0,230,0.0
2045,115000.0,45,1890.0
1386,280000.0,56,4000.0
2439,69900.0,23,0.0
2369,106000.0,39,0.0
1365,1120000.0,226,0.0
3310,135000.0,58,2900.0
6514,85000.0,45,0.0
7392,135000.0,89,1900.0
4146,118000.0,30,0.0
10005,239000.0,70,0.0
5393,58800.0,29,0.0
3980,490000.0,160,0.0
1474,525000.0,152,0.0
5868,280000.0,240,0.0
5298,70000.0,38,0.0
2657,310000.0,74,5000.0
4576,330000.0,90,6000.0
4358,132000.0,51,0.0
5418,211000.0,138,0.0
3337,155000.0,69,0.0
216,250000.0,173,0.0
5008,140000.0,64,0.0
10287,265000.0,82,0.0
4603,280000.0,90,3800.0
1018,198000.0,51,0.0
1858,240000.0,55,0.0
10393,165000.0,66,0.0
2511,1300000.0,160,0.0
7129,133400.0,53,0.0
8505,309000.0,102,0.0
3589,144800.0,45,0.0
8135,269000.0,100,6100.0
2006,195129.0,67,0.0
1030,155000.0,55,0.0
1176,250000.0,142,3500.0
7656,399000.0,180,0.0
8490,155700.0,64,0.0
8335,305000.0,77,4000.0
8234,790000.0,266,0.0
2546,1600000.0,301,0.0
4903,117000.0,45,0.0
2166,198000.0,70,0.0
6468,169500.0,81,0.0
193,109000.0,53,2300.0
3407,160000.0,41,0.0
1854,1250000.0,167,0.0
1467,234999.0,75,0.0
5727,99000.0,35,0.0
1218,86600.0,36,0.0
1115,190000.0,62,0.0
2850,185000.0,40,0.0
4509,189900.0,61,0.0
3034,149000.0,81,0.0
6199,375000.0,166,0.0
3942,300000.0,114,0.0
2114,290000.0,68,0.0
1075,780000.0,200,0.0
7330,115000.0,34,0.0
805,185000.0,115,1500.0
7572,215000.0,80,0.0
10373,290000.0,88,5115.0
5870,255000.0,153,0.0
563,115000.0,44,0.0
4995,295000.0,100,5000.0
1484,2300000.0,448,0.0
118,98000.0,56,0.0
8751,94000.0,29,1600.0
6298,115000.0,73,0.0
2656,1975000.0,460,0.0
650,226000.0,63,0.0
2525,220000.0,81,0.0
9541,180000.0,81,0.0
9117,110000.0,63,0.0
6954,350000.0,151,0.0
10062,115000.0,54,0.0
6523,98100.0,43,1500.0
8293,171500.0,49,0.0
6404,489000.0,276,0.0
6808,129000.0,47,2000.0
4103,640000.0,238,0.0
1314,150000.0,44,0.0
10398,148230.0,84,0.0
6784,165000.0,50,0.0
4574,350000.0,52,4000.0
5249,99000.0,34,2500.0
6046,135000.0,55,0.0
4783,280000.0,145,0.0
2659,230000.0,62,4529.0
5313,83000.0,50,3100.0
4551,115000.0,37,0.0
9869,178000.0,88,0.0
4437,290000.0,100,5000.0
7107,260000.0,150,0.0
3297,170000.0,70,0.0
9748,175000.0,225,0.0
6106,690000.0,200,0.0
1843,126517.0,37,0.0
7846,145000.0,52,0.0
9877,145000.0,167,0.0
8733,218000.0,74,2300.0
353,260000.0,86,0.0
10402,256000.0,67,0.0
10157,69000.0,40,0.0
5314,82000.0,36,0.0
6052,145000.0,66,2500.0
8227,288000.0,110,0.0
4708,520000.0,207,0.0
295,167300.0,70,0.0
346,115000.0,45,0.0
2197,360000.0,128,0.0
6242,197000.0,103,0.0
4620,349000.0,184,0.0
5904,250000.0,290,0.0
2665,69000.0,22,1000.0
7391,115000.0,41,0.0
618,380000.0,120,0.0
6403,190000.0,84,0.0
3479,270000.0,52,0.0
8680,249000.0,190,0.0
844,445000.0,131,0.0
4187,210000.0,82,3500.0
10483,290000.0,270,0.0
8105,285000.0,100,0.0
6105,81000.0,36,900.0
1457,176999.0,60,0.0
10124,73000.0,43,0.0
1620,485000.0,211,6500.0
1276,120000.0,68,0.0
6208,77000.0,35,0.0
8949,260271.00000000003,76,2300.0
1515,450000.0,77,7000.0
6223,105000.0,50,0.0
8471,747000.0,290,0.0
7474,255000.0,118,0.0
4760,250000.0,65,0.0
6518,60000.0,23,0.0
7026,1250000.0,300,0.0
1958,169000.0,50,0.0
56,192562.0,53,0.0
5916,119000.0,82,0.0
2859,139000.0,30,0.0
195,105000.0,45,2500.0
3995,345000.0,113,0.0
3308,245000.0,85,4800.0
2905,460000.0,173,4500.0
5480,50000.0,23,0.0
1133,545000.0,145,8.0
3812,199000.0,82,0.0
1805,135000.0,50,0.0
8660,375000.0,95,7700.0
4007,183000.0,62,4741.0
1216,69485.0,38,0.0
8909,110000.0,41,0.0
3071,83000.0,30,0.0
10274,130000.0,48,0.0
7081,350000.0,85,0.0
10387,121713.0,45,0.0
2265,139000.0,46,0.0
3708,95000.0,33,0.0
6899,750000.0,262,0.0
4329,525000.0,272,0.0
6684,120000.0,45,0.0
2172,270000.0,83,5100.0
5869,75000.0,40,0.0
1617,515000.0,92,4000.0
4835,310000.0,80,6500.0
564,280000.0,65,0.0
106,140000.0,89,7296.0
6854,840000.0,200,0.0
7462,107000.0,58,0.0
980,770000.0,300,20000.0
1666,283879.0,118,0.0
8853,130000.0,40,0.0
7174,187000.0,162,0.0
5274,135000.0,45,2000.0
5368,110000.0,52,0.0
2302,174900.0,58,0.0
3961,490000.0,140,0.0
7711,299000.0,83,0.0
8915,340000.0,102,0.0
4259,249000.0,104,0.0
8582,389000.0,135,0.0
1997,165000.0,54,4000.0
643,590000.0,144,5000.0
4458,335000.0,82,6500.0
6834,3200000.0,700,0.0
9601,157000.0,75,0.0
3213,127000.0,57,0.0
6363,225000.0,110,0.0
5789,145000.0,104,2000.0
319,136475.0,52,0.0
6911,109000.0,35,2700.0
2258,310000.0,120,8000.0
5489,250000.0,102,0.0
6864,295000.0,80,0.0
2578,85046.0,33,0.0
3478,275000.0,110,0.0
8565,142000.0,52,0.0
8766,97000.0,43,1800.0
3884,280000.0,132,5600.0
2266,83500.0,35,0.0
455,1300000.0,152,12000.0
10057,95000.0,42,2000.0
7349,120000.0,46,3200.0
9491,133000.0,70,0.0
2802,380000.0,100,6300.0
4587,112000.0,42,0.0
8748,97000.0,42,1600.0
10297,250000.0,85,4800.0
9003,210000.0,60,0.0
9189,195000.0,80,5000.0
6497,580000.0,180,0.0
377,890000.0,287,24700.0
1946,143500.0,47,0.0
2182,250000.0,86,5000.0
7754,130000.0,45,4800.0
8313,205000.0,88,0.0
752,210000.0,83,4000.0
3558,295000.0,78,2800.0
8223,180000.0,53,1700.0
1168,50000.0,25,0.0
1810,660000.0,175,0.0
4307,1900000.0,390,0.0
3420,175000.0,71,3200.0
2129,228000.0,71,0.0
5661,90000.0,36,1400.0
8357,250000.0,79,5300.0
427,108500.0,34,0.0
3955,85000.0,27,0.0
1496,230000.0,72,3672.0
5430,94000.0,39,0.0
5320,125000.0,64,0.0
7067,420000.0,108,0.0
6708,650000.0,218,0.0
73,248000.0,140,0.0
5622,120000.0,68,0.0
83,124000.0,62,0.0
8770,100000.0,54,0.0
1388,185000.0,53,4958.0
8899,780000.0,423,0.0
1827,108000.0,36,0.0
5681,158000.0,98,2700.0
9029,189000.0,94,4568.0
5225,270000.0,108,0.0
7497,110000.0,49,800.0
378,260000.0,87,0.0
5152,1100000.0,178,0.0
4449,239000.0,85,0.0
4841,189000.0,45,3200.0
7075,119000.0,37,2400.0
9488,208000.0,92,5500.0
7156,300000.0,138,0.0
7810,198900.0,7475,0.0
1037,239000.0,96,0.0
5999,57000.0,28,0.0
3510,115000.0,38,2700.0
4651,495000.0,240,0.0
1212,92000.0,55,0.0
1003,230000.0,55,3800.0
6818,185000.0,60,0.0
9190,340000.0,150,7500.0
6053,180000.0,91,0.0
7196,140000.0,68,2600.0
7146,78000.0,35,0.0
7149,209000.0,67,2500.0
4289,259900.0,75,0.0
2840,2500000.0,400,0.0
8243,170000.0,91,0.0
4604,230000.0,89,0.0
1629,199000.0,99,2370.0
1144,490000.0,178,9061.0
1287,120000.0,52,1900.0
10399,147270.0,83,0.0
936,500000.0,121,0.0
4300,375000.0,147,0.0
2261,685000.0,150,0.0
9966,90000.0,36,0.0
9270,200000.0,186,0.0
8015,265000.0,106,0.0
4859,225000.0,46,0.0
3876,387000.0,117,0.0
1656,175000.0,65,0.0
10105,122000.0,47,0.0
2944,170000.0,67,3900.0
4343,269000.0,140,0.0
4004,125000.0,36,3200.0
4260,390000.0,128,0.0
9201,125000.0,69,0.0
5518,340000.0,170,0.0
